date,open,high,low,close,volume,vwap,Returns
09/19/2013 11:09:12,1717.75,1718.75,1717.5,1718.5,20743,1718.188521,-0.000436618
09/19/2013 11:22:35,1718.5,1718.75,1717.5,1717.75,20750,1718.042554,-0.00014556
09/19/2013 11:38:28,1717.75,1718.25,1717,1717.5,20700,1717.730592,-0.000436872
09/19/2013 11:56:59,1717.5,1717.75,1716.5,1716.75,20811,1717.053325,-0.000582835
09/19/2013 12:06:00,1716.75,1717,1715.5,1715.75,20766,1716.173842,-0.000583175
09/19/2013 12:09:15,1715.75,1716,1714.5,1714.75,20780,1715.056304,0.000291503
09/19/2013 12:15:35,1714.75,1715.5,1714,1715.25,20791,1714.705041,0.000291418
09/19/2013 12:30:00,1715.25,1716.5,1715,1715.75,20380,1715.951681,-0.00014573
09/19/2013 12:39:25,1715.75,1715.75,1714.5,1715.5,21174,1715.185983,-0.00058326
09/19/2013 12:52:18,1715.5,1716,1714.5,1714.5,20745,1715.114738,-0.000437637
09/19/2013 13:00:49,1714.5,1714.75,1713.5,1713.75,20836,1713.996172,0.000728863
09/19/2013 13:10:30,1713.75,1715,1713.25,1715,20794,1714.123653,0.000582751
09/19/2013 13:20:26,1715,1716.5,1714.75,1716,20778,1715.586077,-0.001020855
09/19/2013 13:32:38,1716,1716.25,1714.25,1714.25,20770,1715.317802,0.000583005
09/19/2013 13:49:11,1714.25,1715.5,1713.75,1715.25,20779,1714.571358,0.000437063
09/19/2013 14:04:00,1715.5,1716.25,1714.75,1716,20792,1715.490273,0
09/19/2013 14:12:55,1716,1716.75,1715.75,1716,20776,1716.137551,0.000727908
09/19/2013 14:23:24,1716,1717.25,1715.75,1717.25,20755,1716.568176,-0.000582666
09/19/2013 14:27:36,1717.25,1717.5,1716,1716.25,20771,1716.723749,-0.000145688
09/19/2013 14:41:18,1716.25,1716.75,1715.75,1716,20704,1716.195083,-0.000145709
09/19/2013 14:49:09,1716.25,1717,1715.75,1715.75,20833,1716.427195,-0.000291503
09/19/2013 14:54:23,1715.75,1716.5,1715.25,1715.25,20760,1715.924277,-0.000145773
09/19/2013 14:57:11,1715.25,1715.75,1714.75,1715,20788,1715.156268,0.000145751
09/19/2013 14:59:50,1714.75,1715.75,1714.5,1715.25,20784,1715.297368,0.00014573
09/19/2013 15:00:04,1715.25,1716,1715,1715.5,20779,1715.557594,0.000145709
09/19/2013 15:02:09,1715.5,1716,1715,1715.75,20738,1715.463039,0.000728014
09/19/2013 15:09:39,1715.75,1717,1715.5,1717,20803,1716.238175,0
09/19/2013 15:35:56,1717,1717.75,1716.5,1717,20746,1717.304745,-0.000874381
09/19/2013 22:00:08,1717,1717.5,1714.25,1715.5,20786,1716.125565,0.000145709
09/20/2013 2:34:15,1715.5,1716.25,1714.5,1715.75,20780,1715.424338,0.000436936
09/20/2013 4:07:11,1715.75,1717.5,1715.25,1716.5,20764,1716.644698,0.000291206
09/20/2013 5:48:36,1716.5,1717.5,1716,1717,20762,1716.820598,0.000291121
09/20/2013 6:48:01,1717,1718.5,1717,1717.5,20744,1717.811319,-0.001311762
09/20/2013 7:08:19,1717.25,1717.5,1714.5,1715.25,20775,1715.709795,-0.000583345
09/20/2013 7:21:57,1715.25,1715.5,1713.75,1714.25,20795,1714.566795,0.000728651
09/20/2013 7:34:48,1714.5,1716,1714,1715.5,20784,1714.820752,0.000145709
09/20/2013 7:53:32,1715.5,1716,1714,1715.75,20786,1715.001359,0.000582496
09/20/2013 8:14:47,1715.75,1717,1715.25,1716.75,20630,1716.113488,0.001163636
09/20/2013 8:21:07,1717,1719,1717,1718.75,20879,1718.243905,0.000145433
09/20/2013 8:28:22,1718.75,1719.25,1718,1719,20739,1718.740453,-0.000436491
09/20/2013 8:30:07,1719,1719.5,1718.25,1718.25,20648,1718.870302,-0.000582326
09/20/2013 8:32:24,1718.25,1718.5,1717,1717.25,20844,1717.543382,-0.000436936
09/20/2013 8:35:00,1717.25,1717.75,1716.5,1716.5,20760,1717.221014,0.000582242
09/20/2013 8:37:51,1716.5,1717.75,1716.25,1717.5,20749,1716.910948,-0.000291206
09/20/2013 8:41:29,1717.5,1718,1716.25,1717,20726,1717.205382,-0.000582751
09/20/2013 8:46:32,1717,1717.25,1715.75,1716,20763,1716.526321,-0.00029146
09/20/2013 8:50:26,1716,1716.25,1715.25,1715.5,20822,1715.582425,0.000291375
09/20/2013 8:54:18,1715.5,1716.5,1715.25,1716,20766,1716.115261,-0.001166861
09/20/2013 8:57:23,1716,1716,1714,1714,20789,1714.930468,0
09/20/2013 8:58:32,1714,1714.25,1713,1714,20796,1713.576565,0.00058309
09/20/2013 9:02:30,1714,1715,1713.75,1715,20783,1714.451691,-0.00102145
09/20/2013 9:06:20,1715,1715.25,1713,1713.25,20808,1714.074539,-0.000291928
09/20/2013 9:11:34,1713.25,1714.25,1712.75,1712.75,20801,1713.578277,0
09/20/2013 9:13:15,1712.75,1712.75,1711.75,1712.75,20815,1712.27037,0.000291843
09/20/2013 9:19:22,1712.75,1713.75,1712.5,1713.25,20759,1713.230514,0.000729076
09/20/2013 9:25:26,1713.25,1714.75,1713,1714.5,20839,1713.803889,-0.000145836
09/20/2013 9:33:16,1714.5,1714.75,1713.5,1714.25,20800,1714.041587,0.000437318
09/20/2013 9:41:13,1714.25,1715.25,1714,1715,20788,1714.785489,-0.000583431
09/20/2013 9:47:27,1715,1715.75,1714,1714,20763,1715.09169,0.00058309
09/20/2013 9:51:57,1714,1715.25,1713.75,1715,20805,1714.627397,-0.000875401
09/20/2013 9:57:34,1715,1715.25,1713.25,1713.5,20797,1714.195305,0.000437509
09/20/2013 10:06:02,1713.5,1715.25,1713.25,1714.25,20768,1714.332627,-0.001168054
09/20/2013 10:14:08,1714.25,1714.5,1712.25,1712.25,20828,1713.413686,0
09/20/2013 10:21:22,1712.25,1713,1712,1712.25,20807,1712.562851,-0.000584368
09/20/2013 10:24:54,1712.25,1712.5,1711,1711.25,20824,1711.58531,0.000584027
09/20/2013 10:30:29,1711.25,1712.5,1711,1712.25,20823,1711.631141,-0.000292099
09/20/2013 10:36:45,1712.5,1713,1711,1711.75,20828,1712.173384,-0.00073078
09/20/2013 10:41:56,1711.75,1712,1710.5,1710.5,20819,1711.127576,0.000146135
09/20/2013 10:47:53,1710.5,1711,1709.75,1710.75,20851,1710.393902,-0.000731208
09/20/2013 10:56:49,1710.75,1711,1709.25,1709.5,20842,1710.244614,-0.000731743
09/20/2013 10:59:49,1709.5,1709.75,1707.75,1708.25,20852,1708.80587,0.000438853
09/20/2013 11:04:49,1708.25,1709.25,1708,1709,20854,1708.632241,-0.000146306
09/20/2013 11:17:32,1709,1710,1708.25,1708.75,20861,1709.310124,-0.00102519
09/20/2013 11:24:23,1708.75,1709,1706.75,1707,20876,1707.904663,0
09/20/2013 11:28:48,1707,1708.25,1706.75,1707,20874,1707.32974,0.00058548
09/20/2013 11:38:30,1707,1708.5,1706.75,1708,20880,1707.419325,0.000731315
09/20/2013 11:47:38,1708,1709.75,1707.75,1709.25,20856,1708.802455,0
09/20/2013 12:01:58,1709.25,1710,1709,1709.25,20841,1709.514239,-0.00073185
09/20/2013 12:13:29,1709.25,1709.5,1707.5,1708,20873,1708.615472,-0.000292826
09/20/2013 12:21:05,1708,1708,1706.25,1707.5,20849,1707.211041,0.00029274
09/20/2013 12:30:56,1707.5,1708,1706,1708,20912,1707.037012,-0.001319068
09/20/2013 12:41:48,1708,1708.25,1705.5,1705.75,20879,1706.770284,0.00029304
09/20/2013 12:48:06,1705.75,1706.5,1705.25,1706.25,20883,1705.80441,-0.000879894
09/20/2013 13:00:52,1706.25,1707.25,1704.75,1704.75,20909,1706.154132,0.000439754
09/20/2013 13:04:23,1704.75,1705.5,1704.25,1705.5,20907,1704.910401,-0.000293255
09/20/2013 13:17:31,1705.5,1705.75,1704.5,1705,20897,1705.134278,0.001171646
09/20/2013 13:27:59,1705,1707.25,1704.75,1707,20890,1706.017173,-0.001173021
09/20/2013 13:39:28,1707,1707.25,1705,1705,20884,1706.374401,-0.000293341
09/20/2013 13:44:41,1705,1706,1704,1704.5,20922,1704.912437,0.00087925
09/20/2013 13:56:20,1704.5,1706.25,1704.25,1706,20896,1705.559676,0.00014652
09/20/2013 14:06:46,1706,1707,1705.75,1706.25,20876,1706.387335,-0.000439754
09/20/2013 14:13:47,1706.25,1706.75,1704.75,1705.5,20911,1705.619829,-0.000293255
09/20/2013 14:21:51,1705.5,1706,1704.5,1705,20875,1705.285281,-0.000733676
09/20/2013 14:24:41,1705,1705,1703.25,1703.75,20944,1704.043175,-0.000293556
09/20/2013 14:29:12,1703.75,1704.25,1702.5,1703.25,20839,1703.538797,-0.000440529
09/20/2013 14:34:14,1703.25,1703.25,1702,1702.5,21022,1702.718307,0.0002936
09/20/2013 14:36:40,1702.5,1703.25,1701.25,1703,20933,1702.209788,0.000586854
09/20/2013 14:41:02,1703,1704.25,1702.75,1704,20904,1703.714098,-0.000587199
09/20/2013 14:47:09,1704,1704.75,1702.75,1703,20939,1704.111765,0.000293513
09/20/2013 14:51:35,1702.75,1703.75,1702,1703.5,20920,1702.734405,0.000146735
09/20/2013 14:55:40,1703.5,1704.25,1703,1703.75,20937,1703.612886,-0.000293556
09/20/2013 14:58:29,1703.75,1704.25,1703.25,1703.25,20914,1703.936849,-0.000293643
09/20/2013 14:59:36,1703.25,1703.5,1702.25,1702.75,20927,1702.895924,-0.000293729
09/20/2013 14:59:58,1702.75,1703.25,1702.25,1702.25,20943,1702.786241,-0.000146886
09/20/2013 15:00:01,1702.25,1703,1702,1702,20922,1702.638825,0.000440464
09/20/2013 15:00:16,1702,1703.25,1701.5,1702.75,20941,1702.595614,-0.00058763
09/20/2013 15:01:41,1702.75,1703.25,1701.5,1701.75,20909,1702.281207,0
09/20/2013 15:04:10,1701.75,1702.25,1701.25,1701.75,20937,1701.680625,0.000440529
09/20/2013 15:07:58,1701.75,1703,1701.75,1702.5,20912,1702.459772,0
09/20/2013 15:14:25,1702.5,1703.25,1702.25,1702.5,21001,1702.908207,0.000733676
09/20/2013 16:14:59,1702.5,1704.75,1702,1703.75,20526,1703.318632,#DIV/0!
,,,,,,kurtosis,16.08953732
